"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENsembl","GeneID","EntrezID"
"ASAH1",5479.08602776602,0.0873914822820279,1.34744620046647,0.0648571217550459,0.948287760558302,0.987758635087263,"ENSG00000104763","ASAH1","427"
"BNIP3L",11449.3617841436,0.433614894702528,1.42971313004522,0.303288041209228,0.761670359003115,0.938782280812803,"ENSG00000104765","BNIP3L","665"
"MAN2B1",3616.37615822799,-0.40238855569433,0.963235783730603,-0.417746685173886,0.676132335069411,0.906610828315379,"ENSG00000104774","MAN2B1","4125"
"KCNN4",1880.30300844368,-7.95960245517752,1.82937904619954,-4.350985910609,1.35526761679871e-05,0.0021776106703646,"ENSG00000104783","KCNN4","3783"
"NUCB1",16421.5449863066,-0.171228959956342,1.04669160632726,-0.163590649739868,0.870053405965145,0.970539749842293,"ENSG00000104805","NUCB1","4924"
"DHDH",16.0069514944879,-2.29533081311727,1.82333812047665,-1.25886185745803,0.208080232878433,0.597546053449947,"ENSG00000104808","DHDH","27294"
"GYS1",4283.68841052392,-0.718630765513331,1.15822092571908,-0.620460871976711,0.534954406969358,0.847397686539258,"ENSG00000104812","GYS1","2997"
"MAP4K1",51.0247874334257,-2.67720550337574,1.62261549327297,-1.64993217091473,0.098956809916215,0.431521527885564,"ENSG00000104814","MAP4K1","11184"
"ECH1",4404.12988228147,-0.335695499186302,1.11834939109486,-0.30017050293885,0.76404710346214,0.939838187864049,"ENSG00000104823","ECH1","1891"
"HNRNPL",15570.1017970223,-1.19298951363788,1.04803138062063,-1.13831468761117,0.254989103106696,0.654631544982011,"ENSG00000104824","HNRNPL","3191"
"NFKBIB",698.944168870952,-2.57775105071202,0.992496436628635,-2.5972396026612,0.00939763447936727,0.121146582277484,"ENSG00000104825","NFKBIB","4793"
"TUBB4A",1015.76908747648,-0.145559525123345,2.27487804385276,-0.0639856389298229,0.94898166184787,0.988121331347871,"ENSG00000104833","TUBB4A","10382"
"SARS2",991.138893632922,0.501978665909501,0.881282532083652,0.569600153905981,0.568948924056154,0.861730780723574,"ENSG00000104835","SARS2","54938"
"KCNA7",33.5443483580001,-2.37401130085323,1.27035348401487,-1.86878009209714,0.06165341567992,0.342291009958957,"ENSG00000104848","KCNA7","3743"
"SNRNP70",7388.98910111463,-0.527190032875633,1.12699592872234,-0.467783440418727,0.639939463883942,0.890205773427184,"ENSG00000104852","SNRNP70","6625"
"CLPTM1",12613.1642909945,-0.379159553158512,0.874912392994916,-0.43336859346638,0.664747013148925,0.9018863650882,"ENSG00000104853","CLPTM1","1209"
"RELB",819.562772292825,-1.68819952977481,1.08148844108886,-1.56099636911062,0.118524607565023,0.46551161292995,"ENSG00000104856","RELB","5971"
"CLASRP",998.045656960416,-1.18585898228887,0.946570605124455,-1.25279506448751,0.210280298296065,0.600080500809526,"ENSG00000104859","CLASRP","11129"
"LIN7B",191.542222835666,-1.53693377176876,0.977844671239808,-1.57175655497523,0.11600702062997,0.46108011773119,"ENSG00000104863","LIN7B","64130"
"PPP1R37",3536.71025541123,-1.87280148576685,0.849364289858635,-2.20494493131863,0.0274579590547626,0.22282462110918,"ENSG00000104866","PPP1R37","284352"
"FCGRT",2946.37728174626,-0.517599453102899,1.16964719182086,-0.442526136703771,0.658108521255283,0.898885794437754,"ENSG00000104870","FCGRT","2217"
"PIH1D1",2014.16301797887,0.500038867621647,1.09259067520323,0.457663495552563,0.647194218084316,0.893820933088301,"ENSG00000104872","PIH1D1","55011"
"ARHGEF18",3956.24659492627,-0.609515696233863,1.02865282027426,-0.592537816667194,0.553490505183879,0.854671344426768,"ENSG00000104880","ARHGEF18","23370"
"PPP1R13L",282.364563306922,-2.43346918511739,1.82170990463079,-1.3358159709905,0.181609431457702,0.566239030958292,"ENSG00000104881","PPP1R13L","10848"
"PEX11G",68.1084361569266,-4.4362945064231,1.42356007852029,-3.1163380972543,0.00183112198905069,0.0484072324099525,"ENSG00000104883","PEX11G","92960"
"ERCC2",2315.26037199332,0.795903381003063,0.989950632671204,0.80398290049622,0.421406850509972,0.78383169676524,"ENSG00000104884","ERCC2","2068"
"DOT1L",5898.63422093698,-1.94910387296053,1.06903308413239,-1.82323999312182,0.0682670502890669,0.360950895608561,"ENSG00000104885","DOT1L","84444"
"PLEKHJ1",2040.54132894283,-0.648382194134859,0.929209767527939,-0.697778065613546,0.485315998483144,0.823255147891253,"ENSG00000104886","PLEKHJ1","55111"
"SLC17A7",118.605660430993,-1.11258101107819,1.28450084977725,-0.866158252266733,0.386403383842875,0.764167167571726,"ENSG00000104888","SLC17A7","57030"
"RNASEH2A",2917.44162194113,-0.591994783415414,1.35184064888036,-0.437917578455512,0.661446032375564,0.900397270609577,"ENSG00000104889","RNASEH2A","10535"
"SF3A2",5227.79377132027,-1.48310055321658,1.08569277826696,-1.36604072800778,0.171926180355835,0.553313718003943,"ENSG00000104897","SF3A2","8175"
"AMH",140.797072579797,-5.13021835078247,1.46318596336737,-3.50619707899316,0.000454558515622114,0.0191816645620647,"ENSG00000104899","AMH","268"
"OAZ1",8420.27258176428,-0.687981789414861,0.816755577092927,-0.842334975983379,0.39960047865051,0.773096403419329,"ENSG00000104904","OAZ1","4946"
"TRMT1",2813.34748227626,-1.26600459062576,0.982142562915863,-1.28902324207104,0.197390006535695,0.584713120691361,"ENSG00000104907","TRMT1","55621"
"STX10",2415.1000990868,0.0514779021215535,0.825436036591752,0.0623644956599026,0.950272568259407,0.988488871274724,"ENSG00000104915","STX10","8677"
"DMPK",1485.75460402171,0.116094403388238,1.01375793620607,0.114518860215008,0.908826496461858,0.979475306241623,"ENSG00000104936","DMPK","1760"
"TBC1D17",1531.25566983746,0.0300062971922409,1.10332844928084,0.0271961601387142,0.978303278340275,0.995607031645555,"ENSG00000104946","TBC1D17","79735"
"IL4I1",44.2323204712129,-3.06626388500149,1.97220736913825,-1.55473705908588,0.120008704684033,0.46841435222217,"ENSG00000104951","IL4I1","259307"
"TLE6",89.805792521452,-0.528037173423688,1.27847651009112,-0.413020629832343,0.679591499184112,0.907427428248437,"ENSG00000104953","TLE6","79816"
"YJU2B",1719.72169989473,-1.05686203557932,0.947798051081073,-1.11507091027867,0.264820036028912,0.666976635202988,"ENSG00000104957","YJU2B","81576"
"PTOV1",5524.21333026298,-0.570666927530598,0.910541881270847,-0.626733310426222,0.53083406498467,0.845648682144897,"ENSG00000104960","PTOV1","53635"
"TLE5",13663.8294584655,0.916917764076547,1.2148441171903,0.754761661271572,0.450392001436395,0.802458740971342,"ENSG00000104964","TLE5","166"
"NOVA2",2447.60364008138,1.53145841967872,1.64990497994813,0.928210071665377,0.353298611028824,0.741408615597175,"ENSG00000104967","NOVA2","4858"
"SGTA",6631.92891750926,-1.02553991012453,0.998649405452285,-1.0269268719587,0.30445489977443,0.703392993175043,"ENSG00000104969","SGTA","6449"
"MED25",3306.19275110976,-0.565995795547156,1.05537926207754,-0.536296112577556,0.591753916864107,0.873022359293989,"ENSG00000104973","MED25","81857"
"SNAPC2",1726.70679534074,-1.22695245732575,0.924666579445072,-1.32691338110445,0.184537337426273,0.569835200326509,"ENSG00000104976","SNAPC2","6618"
"C19orf53",4928.37774802661,-0.346165329693259,1.10283799956271,-0.313885928695346,0.753607677958201,0.936629358872808,"ENSG00000104979","C19orf53","28974"
"TIMM44",3035.47738430263,-0.050244890780843,0.966576332263476,-0.0519823309382946,0.958542772246002,0.991015611462764,"ENSG00000104980","TIMM44","10469"
"CCDC61",410.64083422654,1.32688851952997,0.803540829764747,1.65130192565129,0.0986769392918573,0.431521527885564,"ENSG00000104983","CCDC61","729440"
"IL27RA",1925.39797146628,-0.261779768233975,1.08375764675019,-0.241548254832583,0.809130221457805,0.955624271935889,"ENSG00000104998","IL27RA","9466"
"ASF1B",2471.24337315841,-0.0382271742687994,1.49232976789632,-0.0256157687738728,0.979563808534486,0.995703116188102,"ENSG00000105011","ASF1B","55723"
"TNNT1",388.418677498067,-6.71705914674106,1.89149523421411,-3.55119009830967,0.000383493320023243,0.0170991899039317,"ENSG00000105048","TNNT1","7138"
"VRK3",1373.60197402363,0.811137449285911,0.893956885235342,0.907356341992234,0.364218388546433,0.749967077741043,"ENSG00000105053","VRK3","51231"
"FAM32A",5874.79646415141,0.852782982814019,0.936027819850453,0.911065851600721,0.362260677757938,0.748876973704131,"ENSG00000105058","FAM32A","26017"
"PPP6R1",9426.99581646085,-1.02543710156875,0.773112411109666,-1.32637516463734,0.184715460899143,0.569835200326509,"ENSG00000105063","PPP6R1","22870"
"C19orf44",785.411368685941,0.10449811946771,0.884956536632942,0.118082770330509,0.906002075216691,0.978766946893473,"ENSG00000105072","C19orf44","84167"
"MED26",896.638799447439,-0.853352164167558,0.855772612304711,-0.997171622341787,0.318681212740762,0.715957264861931,"ENSG00000105085","MED26","9441"
"OLFM2",2821.88188212162,2.94326293788484,1.71264527758813,1.71854789570304,0.0856967261391018,0.401758388250953,"ENSG00000105088","OLFM2","93145"
"AKAP8",902.434327273276,0.205522635869342,1.40953695877238,0.145808617922541,0.884072472498851,0.97378365821013,"ENSG00000105127","AKAP8","10270"
"ILVBL",3932.50048202499,-1.45206009929506,0.948702407846162,-1.53057490661552,0.125874487410388,0.479328457705719,"ENSG00000105135","ILVBL","10994"
"ZNF419",1204.74248854892,1.54402264291561,0.912885935505504,1.69136425796792,0.0907672542816486,0.412620385820191,"ENSG00000105136","ZNF419","79744"
"SYDE1",3937.73096443245,-0.960000368973976,1.19813988584428,-0.801242309279689,0.422991381897125,0.784744293396797,"ENSG00000105137","SYDE1","85360"
"AURKC",29.4669298874551,-0.583493642301825,1.13152605730001,-0.515669646790217,0.606085157696665,0.877666963027506,"ENSG00000105146","AURKC","6795"
"POP4",782.910754884856,0.329505943961909,0.918083261217197,0.358906384509232,0.719665123272732,0.924459144556952,"ENSG00000105171","POP4","10775"
"CCNE1",405.369819520118,-0.2376595571371,1.51441239730565,-0.156931861862679,0.875298548830356,0.971756823893498,"ENSG00000105173","CCNE1","898"
"URI1",1671.86231780074,0.466401217255885,0.903723779061041,0.516088242959005,0.605792779032675,0.877666963027506,"ENSG00000105176","URI1","8725"
"PDCD5",3557.41698614288,0.109872079288753,1.26604694211066,0.0867835746323765,0.930843543904501,0.984656200166398,"ENSG00000105185","PDCD5","9141"
"ANKRD27",2392.39608228346,-1.06254556147162,1.02683232875091,-1.03478000421369,0.300771663203779,0.70094198650123,"ENSG00000105186","ANKRD27","84079"
"RPS16",27387.6965132076,-0.384721698734432,1.36380877594232,-0.282093579041981,0.777871756566874,0.944437958099284,"ENSG00000105193","RPS16","6217"
"TIMM50",2730.36627445991,-0.36329710187886,0.872665787708136,-0.416307258742181,0.677185181677587,0.90675270586733,"ENSG00000105197","TIMM50","92609"
"FBL",5065.6822508883,1.00581349153372,1.53029907626414,0.657265960056107,0.511009919994746,0.836228428829068,"ENSG00000105202","FBL","2091"
"DYRK1B",1008.852177764,-0.958605010694179,1.07886699984569,-0.888529365372455,0.374256067124483,0.755531558317248,"ENSG00000105204","DYRK1B","9149"
"CCNP",22.7967022499165,-3.53541293333053,1.96178964739514,-1.80213660420976,0.0715239159142303,0.36952485073623,"ENSG00000105219","CCNP","79935"
"GPI",17292.2826801387,-0.638747883544131,1.18548180486537,-0.538808677554246,0.59001887540991,0.872004863849579,"ENSG00000105220","GPI","2821"
"AKT2",4021.64528896201,-0.38418540164991,0.803390775697215,-0.478204895141469,0.632504378763922,0.887305561127722,"ENSG00000105221","AKT2","208"
"PLD3",14375.6489433518,-1.82447424891363,1.30335292912587,-1.39983131824261,0.161563837016224,0.538682428924447,"ENSG00000105223","PLD3","23646"
"PRX",332.812474858455,-1.34488107050219,1.06172516481342,-1.26669416443429,0.205264667421226,0.593586399216085,"ENSG00000105227","PRX","57716"
"PIAS4",1987.53201725033,-1.18305424380409,0.960220567621408,-1.23206509389262,0.217924769270325,0.611472162689826,"ENSG00000105229","PIAS4","51588"
"NUMBL",4203.5730730259,-0.352730644123372,0.990832889536797,-0.355994081189886,0.72184499774018,0.925063170833338,"ENSG00000105245","NUMBL","9253"
"YJU2",1390.52906112616,0.399726017116766,1.00636399221701,0.397198250541708,0.691221272180348,0.91299398753385,"ENSG00000105248","YJU2","55702"
"SHD",458.383778715825,0.491987240359955,2.25330593780919,0.218340187235425,0.827164064813331,0.96010114665833,"ENSG00000105251","SHD","56961"
"TBCB",5208.87349498073,0.296150969972511,1.03747261287957,0.285454253245804,0.775296147578054,0.94400028584141,"ENSG00000105254","TBCB","1155"
"FSD1",1446.19306592901,-0.138639670885148,1.17799732406972,-0.11769098965877,0.90631250637212,0.97894761872504,"ENSG00000105255","FSD1","79187"
"POLR2I",981.696773635804,0.647083034964141,1.05139057602289,0.615454474979098,0.538254625385331,0.848912098093648,"ENSG00000105258","POLR2I","5438"
"CLIP3",5029.92486151814,1.49570997852359,1.55442215299034,0.962228938674221,0.335934615600238,0.728883819694024,"ENSG00000105270","CLIP3","25999"
"ZFR2",121.185999964604,-4.13827469859235,2.62209618653602,-1.57823146223301,0.114512444779488,0.458229865223048,"ENSG00000105278","ZFR2","23217"
"SLC1A5",10783.2676999871,-3.03200163259407,1.21653809988447,-2.49231950308997,0.0126911816937886,0.142420099500924,"ENSG00000105281","SLC1A5","6510"
"PRKD2",2487.31446873035,-0.0356983870631455,0.935237503608982,-0.0381703972791823,0.96955182323755,0.993395476052145,"ENSG00000105287","PRKD2","25865"
"TJP3",30.3673671155499,-1.25227919816405,2.09910336396058,-0.596578148396301,0.550789063979256,0.853599400902981,"ENSG00000105289","TJP3","27134"
"APLP1",6708.58505773967,0.152851354503356,0.917003293038326,0.166685720393556,0.867617341816204,0.970103277473354,"ENSG00000105290","APLP1","333"
"CACTIN",2875.49513033132,-1.62750322666376,1.04668201038765,-1.55491659406757,0.119965934745205,0.46841435222217,"ENSG00000105298","CACTIN","58509"
"CCDC9",1437.02844946228,-1.25661969084387,0.934462564183954,-1.34475123884845,0.178705581720058,0.561890542648936,"ENSG00000105321","CCDC9","26093"
"HNRNPUL1",17611.282617634,0.874588279033618,0.924884639652245,0.945618773993762,0.34434306506218,0.73455362388846,"ENSG00000105323","HNRNPUL1","11100"
"FZR1",5185.54476307749,-0.734418802103959,0.83517475429845,-0.87935943743998,0.379206417990538,0.758343018946039,"ENSG00000105325","FZR1","51343"
"BBC3",596.932773791659,0.34415292973732,1.42532321938822,0.241456060671654,0.80920166759208,0.955652276144021,"ENSG00000105327","BBC3","27113"
"TGFB1",5671.2883871077,-0.278894398461138,1.15641005658401,-0.241172581363554,0.809421360671035,0.955798964293625,"ENSG00000105329","TGFB1","7040"
"DENND3",321.486224269553,-0.692835273006875,1.14757794596027,-0.603737005791902,0.546018506790876,0.851687219205175,"ENSG00000105339","DENND3","22898"
"DMAC2",2428.98427979236,0.887863502143681,0.992086627927323,0.894945539179995,0.370816201479066,0.753184875875206,"ENSG00000105341","DMAC2","55101"
"PLIN3",5377.67425389401,0.41822723584311,1.12765447699141,0.370882432852077,0.710725100057137,0.921458986459986,"ENSG00000105355","PLIN3","10226"
"MYH14",1271.54150604157,-10.9511066767876,3.24976774271272,-3.36981210467866,0.000752194549447782,0.0269390606081299,"ENSG00000105357","MYH14","79784"
"MRPL4",3438.6544140368,-1.60534991372277,1.1451700626665,-1.40184411561087,0.160961801515888,0.537763656110766,"ENSG00000105364","MRPL4","51073"
"ICAM4",16.4820632375991,-1.63056504398474,2.53186858328434,-0.644016460708073,0.519564759986087,0.83986164674376,"ENSG00000105371","ICAM4","3386"
"RPS19",26724.0800832686,-0.0608697256782111,1.08426875539812,-0.0561389649707842,0.955231103309707,0.989624746498672,"ENSG00000105372","RPS19","6223"
"NOP53",4489.70729659025,-2.20363343409834,1.09302699675727,-2.0160832629349,0.0437912698966973,0.288958873873395,"ENSG00000105373","NOP53","29997"
"ICAM5",1696.91177242814,-3.15186210496591,1.48540922217758,-2.1218813360707,0.0338477041292144,0.250140655838639,"ENSG00000105376","ICAM5","7087"
"ETFB",3195.70038738155,-0.0952687958193798,1.23903514416127,-0.0768895025038773,0.938711448613156,0.985572080862266,"ENSG00000105379","ETFB","2109"
"CRX",96.8428189145477,-1.75309874150202,1.13411032429049,-1.54579206621612,0.122154793732733,0.47247661718109,"ENSG00000105392","CRX","1406"
"BABAM1",3697.5346396004,0.659653947043276,0.910448640696147,0.724537241923819,0.468735971936465,0.813602753439226,"ENSG00000105393","BABAM1","29086"
"TYK2",3172.83692008883,-0.269292325642235,1.35443672600615,-0.198822374254649,0.8424016932651,0.963724785974718,"ENSG00000105397","TYK2","7297"
"CDC37",6802.55820098911,-1.20761666666585,1.03088371248773,-1.17143830292131,0.241422643732268,0.639322926920636,"ENSG00000105401","CDC37","11140"
"NAPA",4740.63306151132,0.286652345725563,0.991492990720079,0.289111822684071,0.772495806557268,0.943414510911477,"ENSG00000105402","NAPA","8775"
"RABAC1",3978.58689798076,-2.23106811352954,0.879974311256623,-2.53537868661589,0.01123258265332,0.134412069828514,"ENSG00000105404","RABAC1","10567"
"ATP1A3",1160.08541523212,-2.20630119369494,1.99346616917121,-1.10676630876169,0.268394978208594,0.669566560720444,"ENSG00000105409","ATP1A3","478"
"MEIS3",2795.02813445389,0.363405178710551,0.953476027355265,0.381137195151679,0.703101448915783,0.917866750739823,"ENSG00000105419","MEIS3","56917"
"PTPRS",19914.0169533924,-0.637732024468535,1.20297247007012,-0.530130190287199,0.596021668363729,0.874165113600136,"ENSG00000105426","PTPRS","5802"
"CNFN",29.3298882147982,-1.87989453581702,1.60985657338791,-1.16774038563003,0.242911501171946,0.640932329324247,"ENSG00000105427","CNFN","84518"
